id,title,summary,domain,kind,collection,source,sourceUrl,reach,priority,status
wd-q15613810,Doge,Internet meme,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q15613810,34,False,Discovery lead
wd-q5297091,doomer,person who believes global problems will cause the collapse of civilization,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q5297091,16,False,Discovery lead
wd-q105826613,Downfall meme,meme used on video sharing sites,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q105826613,0,False,Discovery lead
wd-q13582267,Draw My Life,type of internet video,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q13582267,6,False,Discovery lead
wd-q19420783,duang,Internet meme about Jackie Chan in Mainland China,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q19420783,9,False,Discovery lead
wd-q1263513,duck face,type of facial expression,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q1263513,20,False,Discovery lead
wd-q5313672,dumb law,"laws that are perceived to be useless, humorous, or obsolete",Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q5313672,4,False,Discovery lead
wd-q133824959,dystopia meal,Candidate record imported from Wikidata.,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q133824959,1,False,Discovery lead
wd-q117385045,E.T. Bilú,Candidate record imported from Wikidata.,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q117385045,0,False,Discovery lead
wd-q88963586,Earth-chan,moe anthropomorphic character of Earth,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q88963586,2,False,Discovery lead
wd-q88334794,Ebola-chan,moe anthropomorphic character of the Ebola virus disease and Internet meme,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q88334794,6,False,Discovery lead
wd-q5351290,El Fua,2011 viral YouTube video,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q5351290,1,False,Discovery lead
wd-q134068830,Elementibox,series of Incredibox mods,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q134068830,0,False,Discovery lead
wd-q5408707,Eul-Yong Ta,South Korean internet phenomenon,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q5408707,3,False,Discovery lead
wd-q135320933,exiting Vim,"unintuitive software task, internet meme",Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q135320933,0,False,Discovery lead
wd-q62141,facepalm,gesture and internet term,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q62141,35,False,Discovery lead
wd-q140539318,Fahh,Internet meme,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q140539318,0,False,Discovery lead
wd-q28777546,FAIL,"slang word spread on the Internet in forums, blogs, chat rooms, which means a negative assessment by the actions of a person or group of persons (on of said phrase created by the picture, video, songs, website etc)",Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q28777546,1,False,Discovery lead
wd-q109359517,fall asleep,Candidate record imported from Wikidata.,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q109359517,1,False,Discovery lead
wd-q2920636,Fangirl,meme,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q2920636,0,False,Discovery lead
wd-q124811480,Fanum tax,internet slang word,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q124811480,3,False,Discovery lead
wd-q28407001,Fashwave,Music and art genre,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q28407001,3,False,Discovery lead
wd-q24630008,Fat Axl,internet meme,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q24630008,1,False,Discovery lead
wd-q5443587,Fensler Films,American video production company,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q5443587,1,False,Discovery lead
wd-q6146595,Flashback,Internet meme,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q6146595,2,False,Discovery lead
wd-q107162754,Floppa,an Internet meme with a caracal called Gregory,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q107162754,15,False,Discovery lead
wd-q19879826,Florida Man,Internet meme,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q19879826,13,False,Discovery lead
wd-q123281987,Flos Mariae,Spanish Christian pop band,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q123281987,3,False,Discovery lead
wd-q4492268,Fofudja,Internet meme,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q4492268,3,False,Discovery lead
wd-q63891931,Forever Alone,Internet meme,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q63891931,0,False,Discovery lead
wd-q136006737,Freakbob,internet meme,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q136006737,1,False,Discovery lead
wd-q124336834,FreeDorothy,internet meme,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q124336834,0,False,Discovery lead
wd-q109546546,Frogtwitter,loose collection of Twitter personalities associated with the alt-right and Costin Alamariu (Bronze Age Pervert),Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q109546546,1,False,Discovery lead
wd-q112106602,Galo Sengen,Policeman music video and Internet meme,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q112106602,0,False,Discovery lead
wd-q111235444,Giga Chad,Internet meme,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q111235444,5,False,Discovery lead
wd-q5560159,Giga pudding,Candidate record imported from Wikidata.,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q5560159,2,False,Discovery lead
wd-q123916599,Gilgamesh,"a (usually intentionally bad) mixed drink invented as a meme or joke, based upon the white Gilgamesh",Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q123916599,0,False,Discovery lead
wd-q139624351,Glup Shitto,fake Star Wars character name in meme,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q139624351,0,False,Discovery lead
wd-q937781,goatse.cx,Internet shock site from the 1990s displaying a man stretching his anus,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q937781,22,False,Discovery lead
wd-q114097339,goblin mode,Internet meme,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q114097339,8,False,Discovery lead
wd-q154619,Godwin's law,"Godwin's Law is known to be the oldest meme on the Internet, made by Mike Godwin. The memes meaning is to say: The longer an online conversation continues, The more of a chance there is to mention Hitler.",Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q154619,50,False,Discovery lead
wd-q139584077,Golimar,1985 song and internet meme,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q139584077,1,False,Discovery lead
wd-q115359828,Goncharov,Internet meme about fictitious film,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q115359828,12,False,Discovery lead
wd-q63928284,Good Guy Greg,Internet meme,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q63928284,0,False,Discovery lead
wd-q14701411,Grammar Nazi,"pejorative term for a person who habitually corrects or criticizes the language usage and spelling of others, demonstrating a strong prescriptivist attitude",Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q14701411,12,False,Discovery lead
wd-q135206030,Grape surgery,use of grapes in surgical simulation,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q135206030,4,False,Discovery lead
wd-q136444137,Groverhaus,customized house and Internet meme,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q136444137,1,False,Discovery lead
wd-q125116390,gyat,internet slang term,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q125116390,10,False,Discovery lead
wd-q66809476,Half-Life 3,non-existent video game,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q66809476,1,False,Discovery lead
wd-q112555414,Hanya?,"Japanese interjection, Internet meme and buzzword",Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q112555414,1,False,Discovery lead
wd-q26388682,Harambe,captive gorilla which was shot dead in Cincinatti Zoo (1999 - 2016),Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q26388682,16,False,Discovery lead
wd-q127159727,Hawk tuah,2024 Internet meme,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q127159727,8,False,Discovery lead
wd-q5689085,HeadOn,topical product claimed to relieve headaches,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q5689085,4,False,Discovery lead
wd-q116455923,Hello There,Internet meme,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q116455923,0,False,Discovery lead
wd-q106111848,Highly likely,Russian Internet meme,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q106111848,1,False,Discovery lead
wd-q2525629,Hipster PDA,pen and paper pad created as a way of criticising the modern obsession with digital organisers,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q2525629,3,False,Discovery lead
wd-q133523155,Hlodac,web search engine project,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q133523155,0,False,Discovery lead
wd-q24988271,Hockey Scores,Candidate record imported from Wikidata.,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q24988271,1,False,Discovery lead
wd-q46513625,hodl,Internet slang and meme related to holding bitcoin cryptocurrency,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q46513625,6,False,Discovery lead
wd-q5905837,horsemaning,"posing for a photograph such that the subject appears to have been beheaded, their head resting on the ground or on a surface",Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q5905837,5,False,Discovery lead
wd-q5910022,Hot Hot Hot,promotional video about Appalachian State University,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q5910022,1,False,Discovery lead
wd-q1368183,Hotel Mario,1994 video game,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q1368183,18,False,Discovery lead
wd-q30945529,Hua Ji,facial expression and meme,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q30945529,3,False,Discovery lead
wd-q138885487,Huehuehue,Brazilian joke about a laugh written and spread across various online videos games chat rooms,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q138885487,2,False,Discovery lead
wd-q138803773,Huh Cat,Internet meme,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q138803773,0,False,Discovery lead
wd-q135913858,Husbandjak,"internet meme, variant of Wifejak",Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q135913858,0,False,Discovery lead
wd-q3072026,HyperCam,screen recording software,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q3072026,7,False,Discovery lead
wd-q131453029,Hyōgoslavia,Candidate record imported from Wikidata.,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q131453029,1,False,Discovery lead
wd-q17042352,I am Error,quote from Zelda II: The Adventure of Link,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q17042352,7,False,Discovery lead
wd-q122808983,IJBOL,Internet acronym,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q122808983,1,False,Discovery lead
wd-q16848238,Internets,Bushism-turned-catchphrase,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q16848238,3,False,Discovery lead
wd-q110875283,iPhone shower,Internet meme,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q110875283,0,False,Discovery lead
wd-q21074710,ISIS-chan,fictional manga character which was created in 2015 after a series of incidents in which Japanese nationals were kidnapped and beheaded by ISIL.,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q21074710,8,False,Discovery lead
wd-q141149806,It runs Doom,Candidate record imported from Wikidata.,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q141149806,1,False,Discovery lead
wd-q6167521,Jayan quotes,Satirical quotes,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q6167521,1,False,Discovery lead
wd-q125822999,Jedi Bob,"fictional Jedi Knight, that only appears in Lego Star Wars",Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q125822999,0,False,Discovery lead
wd-q1634981,Jesusland map,joke map of North America popular after 2004 United States presidential election,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q1634981,10,False,Discovery lead
wd-q13639319,Jia Junpeng,Chinese Internet meme,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q13639319,3,False,Discovery lead
wd-q6202590,Jinkela,"fertilizer additive in China, famous as a meme for its exaggerating commercials",Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q6202590,4,False,Discovery lead
wd-q127804871,Joever,Candidate record imported from Wikidata.,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q127804871,2,False,Discovery lead
wd-q1054235,John Titor,alleged time-traveler; fictional human described on bulletin boards,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q1054235,30,False,Discovery lead
wd-q106617236,Josh fight,"mock fight at Air Park in Lincoln, Nebraska on April 24, 2021",Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q106617236,16,False,Discovery lead
wd-q116445926,Kanye East,alter ego of rapper Mike Manik and parody of rapper Kanye West,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q116445926,0,False,Discovery lead
wd-q95530210,Karen,Meme criticising white women who show a specific behavior,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q95530210,21,False,Discovery lead
wd-q59382252,Kekistan,fictional country,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q59382252,6,False,Discovery lead
wd-q1602458,Keyboard Cat,viral video and Internet meme,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q1602458,13,False,Discovery lead
wd-q115804270,Kia Challenge,2022 thefts of Kia and Hyundai vehicles,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q115804270,1,False,Discovery lead
wd-q24931131,Krymnash,Russian neologism,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q24931131,7,False,Discovery lead
wd-q23702081,kuha,Finnish Internet meme,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q23702081,3,False,Discovery lead
wd-q11265484,Kunekune,fictional being,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q11265484,10,False,Discovery lead
wd-q18738659,Kyle Craven,American Internet celebrity and Internet meme,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q18738659,5,False,Discovery lead
wd-q131324035,Labubu,brand of collectible plush toys,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q131324035,58,False,Discovery lead
wd-q138823423,Laggy Bear,Internet meme,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q138823423,0,False,Discovery lead
wd-q139328158,Lai Hsiang-te,Candidate record imported from Wikidata.,Digital culture,Narrative,Internet memes,Wikidata,https://www.wikidata.org/wiki/Q139328158,2,False,Discovery lead
